Name,Region,Year,Color,Castes,AlcoholPercentage,Producer,MinimunPrice,MaximumPrice,Judge,JudgeRating,Date,JudgeNotes,Label,Link
Grão Vasco Douro 2004,DOC Douro,2004,Red,"Touriga Nacional, Touriga Franca, Tinta Roriz e Tinta Barroca",13.0,"Sogrape Vinhos de Portugal, SA",2.0,4.0,José Maria Soares Franco e Luis Sottomayor,14.5,Agosto 2006,"Cor vermelha intensa e aromas óbvios de frutos vermelhos, no paladar é macio e saboroso mas lembrando que talvez melhore evoluindo em garrafa, tem um final de boca médio mas prolongado o suficiente.","Produzido a partir de uma apurada selecção de castas da região do Douro, é um vinho jovem com aromas a frutos vermelhos, notas balsâmicas e especiarias. Touriga Nacional, Touriga Franca, Tinta Roriz e Tinta Barroca. Beber a 14-16ºC. Carnes e queijos.",https://osvinhos.blogspot.pt/2006/08/235-gro-vasco-douro-2004-tinto.html
Grão Vasco Garrafeira 1967,DOC Dão,1967,Red,-,12.0,"Sogrape Vinhos de Portugal, SA",4.0,7.5,-,12.0,Setembro 2012,"Cor avermelhada de tonalidade acastanhada bem presente, o nariz revela intensas notas de couro, madeira velha e alguma fruta em passa, na boca denota ainda alguma acidez, embora dominantes continuem as notas de madeira velha, termina curto e pouco persistente.",-,https://osvinhos.blogspot.pt/2011/04/1727-grao-vasco-garrafeira-1967-tinto.html
Grão Vasco Garrafeira 1999,DOC Dão,1999,Red,"Jaen, Alfrocheiro, Touriga Nacional e Tinta Roriz",12.0,"Sogrape Vinhos de Portugal, SA",4.0,7.5,Manuel Vieira,15.0,Maio 2007,"Cor avermelha no centro e acastanhada à volta, aromas simples de especiaria e alguma fruta, o paladar é muito suave e macio, ainda com alguma complexidade apesar da idade e estrutura o quanto baste, o final é curto mas bem agradável, trata-se de um Dão à moda antiga.","A Região do Dão, situada no coração montanhoso de Portugal, é famosa pela produção de vinhos únicos. O Grão Vasco Garrafeira é cuidadosamente vinificado na nossa Adega da Quinta dos Carvalhais, a partir de uma apurada selecção das castas nobres da Região. Envelhecido em cascos de carvalho, este vinho tinto é, depois, sujeito a um prolongado estágio em garrafa. De cor rubi intensa, de aroma delicado e fino, é um vinho equilibrado, encorpado e aveludado, com um final persistente.",https://osvinhos.blogspot.pt/2007/06/529-gro-vasco-garrafeira-1999-tinto.html
Gratavinum 2pir 2006,Espanha,2006,Red,"Garnacha Tinta, Cariñena, Syrah e Cabernet Sauvignon",14.5,Gratavinum,15.0,20.0,Jordi Fernández,16.5,Março 2012,"Apresenta uma cor rubi de grande intensidade, o nariz revela evidentes notas de frutos vermelhos e silvestres maduros aliados a diversas especiarias, como pimenta e cravinho, num fundo mais mineral e ligeiramente tostado, na boca é um vinho volumoso, encorpado e estruturado, que revela um paladar rico em notas especiadas, de barrica e um ligeiro toque vegetal, o final de boca é prolongado e persistente.",-,https://osvinhos.blogspot.pt/2012/07/2270-gratavinum-2pir-2006-tinto.html
Gratavinum GV5 2007,Espanha,2007,Red,"Carignan, Grenache Noir, Syrah e Cabernet Sauvignon",14.5,Gratavinum,25.0,50.0,Jordi Fernández,17.0,Outubro 2011,"Cor granada intensa e nariz rico em notas de frutos silvestres maduros, evidentes especiarias e sugestões de chocolate e ainda uma leve sensação mineral e de vegetal seco, na boca é um vinho envolvente e complexo, onde o paladar revela notas de fruta vermelha, especiarias e uma mineralidade cativante, o final de boca é prolongado e agradavelmente persistente.",-,https://osvinhos.blogspot.pt/2012/06/2258-gratavinum-gv5-2007-tinto.html
Gravato 2004,DOC Beiras,2004,Red,Touriga Nacional,14.0,Luis Roboredo,7.5,10.0,Luis Roboredo,15.5,Agosto 2009,"De cor carregada e nariz frutado, fazendo lembrar frutos vermelhos e alguma groselha, em conjunto com um ligeiro toque floral, o paladar é vivo e volumoso, continua bem frutado e mostra uma estrutura interessante, de taninos firmes e frescura agradável evolui durante a prova para um certo mineral e floral, terminando com uma persistência interessante.","Vinho feito com uvas expostas a altas temperaturas solares provenientes da região de Mêda onde se situam as nossas quintas, a casta utilizada é o Touriga Nacional, com uvas cuidadosamente seleccionadas. Este vinho encorpado apresenta uma cor rubi intensa, com aromas de frutos silvestres. Deve ser servido a uma temperatura entre os 16º e 18º, de preferência com pratos de carnes vermelhas, caça, queijos e outros. Deve ser conservado com a garrafa deitada em lugar fresco.",https://osvinhos.blogspot.pt/2010/05/1306-gravato-2004-tinto.html
Gravato Palhete 2004,DOC Beiras,2004,Red,"Tourigo Nacional, Tourigo Franco, Barroca, Rufete e Rabisgato",13.5,Luis Roboredo,7.5,10.0,Luis Roboredo,15.5,Agosto 2009,"Apresenta uma cor vermelha bem intensa e um nariz que alia suaves notas frutadas a uma fina e elegante especiaria, na boca é um vinho agradável e muito equilibrado, mostra uma boa frescura e uma acidez bem interessante, o final é frutado e de comprimento médio/longo.","Vinho feito com uvas expostas a altas temperaturas solares provenientes da região de Mêda onde se situam as nossas quintas, as castas utilizadas são o Tourigo Nacional, Tourigo Franco, Barroca, Rufete e Rabisgato com uvas cuidadosamente seleccionadas produzimos e engarrafamos este vinho típico desta região, mais conhecido como ""Vinho da Mêda"". Este vinho clarete encorpado apresenta uma cor rubi leve, com aroma intenso. Deve ser servido a uma temperatura entre os 10º e 12º, de preferência com pratos de peixe, entradas, , queijos e outros.",https://osvinhos.blogspot.pt/2010/05/1307-gravato-palhete-2004-tinto.html
Gravato Palhete 2005,DOC Beiras,2005,Red,"Touriga Nacional, Touriga Franca, Barroca, Rufete e Síria",13.0,Luis Roboredo,7.5,10.0,Luis Roboredo,16.0,Agosto 2009,"Cor viva de tonalidade avermelhada, mostra-se muito frutado no nariz, fazendo lembrar morangos e framboesas, sendo acompanhado por leves e frescas notas florais e alguma especiaria, na boca a fruta está mais discreta, ao invés das especiarias que mostram a sua força, o conjunto é equilibrado e concentrado, tem um final jovem e de persistência agradável.","Vinho feito com uvas da região de Mêda provenientes de vinhas com mais de 50 anos. Dando primazia às castas tradicionais como a Touriga Nacional, Touriga Franca, Barroca, Rufete e Síria. Após cuidadosa selecção, produzimos e engarrafamos este vinho que apresenta uma cor rubi leve, com aroma intenso. Deve ser servido a uma temperatura entre os 10º e 12º, de preferência com pratos de peixes, carnes brancas, queijos e outros.. Gravato foi também o nome da última batalha travada contra os invasores pondo fim à 3ª invasão francesa.",https://osvinhos.blogspot.pt/2010/05/1309-gravato-palhete-2005-tinto.html
Gravato Touriga Nacional 2006,DOC Beiras,2006,Red,Touriga Nacional,14.5,Luis Roboredo,7.5,10.0,Luis Roboredo,16.5,Agosto 2009,"Apresenta uma cor intensa, de bela concentração, os aromas são frutados e levemente florais, realçados por uma boa frescura e uma elegãncia muito agradável, na boca os taninos aparecem bem integrados no conjunto, a fruta está bem equilibrada com as especiarias e com algumas notas fumadas e tostadas, revela um corpo volumoso e harmonioso e conta com uma ínteressante acidez, o final é persistente e conta com um prolongado final de boca.","Vinho feito com uma cuidadosa selecção de uvas provenientes das nossas vinhas com mais de 20 anos na região de Mêda, sendo a única casta utilizada é o Touriga Nacional. Este vinho encorpado apresenta uma cor rubi intensa, com aromas de frutos silvestres. Deve ser servido a uma temperatura entre os 16º e 18º, preferencialmente com pratos de carne vermelha, caça, queijos e outros. Deve ser conservado em local fresco e com a garrafa deitada. Gravato foi também o nome da última batalha travada contra os invasores pondo fim à 3ª invasão francesa. Existe a possibilidade de criar depósito.",https://osvinhos.blogspot.pt/2010/05/1308-gravato-touriga-nacional-2006-tinto.html
Gravato Vinhas Velhas 2008,DOC Beiras,2008,Red,"Vinhas Velhas, Rufete e Síria",13.0,Luis Roboredo,7.5,10.0,Luis Roboredo,16.0,Dezembro 2011,"Cor rubi brilhante e nariz agradavelmente frutado, onde se destacam as notas de frutos vermelhos combinadas com algumas especiarias e com leves toques florais e vegetais, num conjunto que se destaca pela frescura que apresenta, na boca é um vinho muito equilibrado, com boa acidez e volume mediano, o paladar continua mais frutado e vegetal que especiado e o final de boca tem um comprimento médio e uma persistência agradável.","Vinho feito com uvas de castas tradicionais portuguesas com cerca de 60 anos da região de Mêda. Este vinho apresenta uma cor rubi, com aromas de frutos vermelhos, criado como um tinto fresco poderá ser consumido a partir dos 11º, o que permite variar o acompanhamento. Deve ser conservado em local fresco e com a garrafa deitada. Gravato foi também o nome da última batalha travada contra os invasores pondo fim à 3ª invasão francesa. Possibilidade de criar depósito.",https://osvinhos.blogspot.pt/2012/08/2296-gravato-vinhas-velhas-2008-tinto.html
Guadalupe 2007,Regional Alentejo,2007,Red,Aragonês e Trincadeira,13.0,"Quinta do Quetzal - Sociedade Agrícola, Lda",2.0,4.0,Paulo Laureano,14.5,Junho 2008,"Cor intensa com laivos violetas, o nariz é exuberante a frutos vermelhos e silvestres, bem como um leve rebuçado, na boca é macio e muito delicado, é um vinho jovem ideal para uma gastronomia leve, o final é curto mas agradável.","Um bom exemplo de um vinho branco Alentejano. Aroma de frutos negros maduros, sobretudo ameixa e alguma especiaria. Este vinho pode ser consumido logo após a compra, ou ser guardado até 3 anos em local fresco ao abrigo da luz. Produzido em Vila de Frades, Vidigueira, a partir das castas Aragonês e Trincadeira com vindima manual, feita no princípio de Setembro, sendo a fermentação em tanques de inox a temperatura controlada durante 8 dias.",https://osvinhos.blogspot.pt/2009/03/1006-guadalupe-2007-tinto.html
Guadalupe 2007,Regional Alentejo,2007,White,Roupeiro e Antão Vaz,12.5,"Quinta do Quetzal - Sociedade Agrícola, Lda",2.0,4.0,Paulo Laureano,14.5,Junho 2008,"Cor branqueada e ligeiramente esverdeada, nariz marcado pelos frutos tropicais e também alguma maçã, tem um paladar muito fresco e macio, é um vinho simples e fácil de beber, ideal para pratos leves, o final é curto mas saboroso.","Um bom exemplo de um vinho branco Alentejano. Aroma de frutas tropicais frescas com um acento mineral e percepções cítricas. Aconselha-se a beber a uma temperatura de 10ºC. Produzido em Vila de Frades, Vidigueira, a partir das castas Roupeiro e Antão Vaz com vindima manual, feita no princípio de Setembro, sendo a fermentação em tanques de inox a temperatura controlada.",https://osvinhos.blogspot.pt/2009/03/1005-guadalupe-2007-branco.html
Guadalupe 2008,Regional Alentejo,2008,Red,"Trincadeira, Aragonês e Alfrocheiro",13.0,"Quinta do Quetzal - Sociedade Agrícola, Lda",4.0,7.5,Rui Reguinga e José Portela,15.5,Junho 2010,"Cor rubi e nariz dominado por aromas de frutos vermelhos e alguma cereja, na boca é um vinho suave que conta com taninos bem redondos e um agradável equilíbrio durante toda a prova, o final é mediano de comprimento e persistência.","De aroma intenso, notas de fruta vermelha que lembram framboesa e cereja e um paladar harmonioso, suave, redondo e macio, Guadalupe tinto é um vinho para beber simples ou combinado com pratos italianos, carnes vermelhas grelhadas ou peixe assado. Partilhe-o com os seus amigos! Sirva a 16ºC. Castas: Trincadeira, Aragonês e Alfrocheiro.",https://osvinhos.blogspot.pt/2011/04/1715-guadalupe-2008-tinto.html
Guadalupe 2009,Regional Alentejo,2009,White,Roupeiro e Antão Vaz,13.0,"Quinta do Quetzal - Sociedade Agrícola, Lda",4.0,7.5,Rui Reguinga e José Portela,15.0,Junho 2010,"Cor pálida e aromas de fruta tropical aliados a frescas sugestões minerais e citrinas, na boca é um vinho fácil, equilibrado e muito suave, continua bem frutado e revela um final de comprimento mediano e relativa persistência.","De aroma frutado, notas de frutos tropicais, muito elegante, equilibrado e fresco, com um final cítrico e mineral, Guadalupe branco é um vinho para beber simples ou combinado com refeições leves, de peixe, marisco ou carnes brancas. Partilhe-o com os seus amigos! Sirva a 10ºC. Castas: Roupeiro e Antão Vaz.",https://osvinhos.blogspot.pt/2011/04/1714-guadalupe-2009-branco.html
Guadalupe 2011,Regional Alentejo,2011,White,"Antão Vaz, Roupeiro e Arinto",13.0,"Quinta do Quetzal - Sociedade Agrícola, Lda",4.0,7.5,Rui Reguinga e José Portela,15.0,Abril 2012,"Cor pálida e nariz marcado pelos frescos aromas florais aliados a delicadas notas minerais e breves apontamentos de fruta tropical, na boca é um vinho correcto, muito equilibrado e sensato, o paladar continua frutado e citrino e o final de boca tem um comprimento e uma persistência agradáveis.","De aroma frutado, notas de frutos tropicais, muito elegante, equilibrado e fresco, com um final cítrico e mineral, Guadalupe branco é um vinho para beber simples ou combinado com refeições leves, de peixe, marisco ou carnes brancas. Partilhe-o com os seus amigos! Sirva a 10ºC. Castas: Antão Vaz, Roupeiro  e Arinto.",https://osvinhos.blogspot.pt/2012/12/2451-guadalupe-2011-branco.html
Guadalupe Seleção 2011,Regional Alentejo,2011,Red,"Trincadeira, Aragonez, Syrah e Alfrocheiro",14.0,"Quinta do Quetzal - Sociedade Agrícola, Lda",4.0,7.5,Rui Reguinga e José Portela,15.0,Fevereiro 2015,"Cor rubi com delicados tons avermelhados, no nariz sobressai alguma fruta vermelha e sugestivas notas florais, na boca é um vinho correcto, com taninos redondos e um paladar dominado pela fruta, o final de boca tem uma expressão mediana.","Produzido a partir das castas Trincadeira, Aragonez, Syrah e Alfrocheiro, plantadas nas encostas de terras de xisto, estagiou em barricas de carvalho francês e americano. Guadalupe Seleção é um vinho de cor granada, com aroma intensos de frutos negros e alguma compota e chocolate amargo. Na boca apresenta-se equilibrado, elegante, longo e persistente. Ideal para acompanhar pratos intensos. Sirva a 16ºC. Beber desde já ou guardar. A magia de um lugar.",https://osvinhos.blogspot.pt/2015/11/3820-guadalupe-selecao-2011-tinto.html
Guadalupe Selection 2009,Regional Alentejo,2009,White,Antão Vaz,13.0,"Quinta do Quetzal - Sociedade Agrícola, Lda",7.5,10.0,Rui Reguinga e José Portela,15.5,Junho 2010,"Apresenta uma cor amarelada e um nariz dominado por sugestões minerais e alguma fruta, na boca mostra-se algo volumoso, muito frutado e com uma frescura e mineralidade marcantes, o final é médio/longo.","Produzido a partir da casta autóctone Antão Vaz, típica desta região da Vidigueira, Guadalupe Selection é um vinho de cor citrina, aromas com notas de fruta fresca e muita mineralidade. Na boca é cheio e equilibrado, com um final fresco e mineral. Ideal para acompanhar caldeiradas, peixe assado no forno e carnes brancas. Sirva a 16ºC. Beber desde já ou guardar.",https://osvinhos.blogspot.pt/2011/04/1716-guadalupe-selection-2009-branco.html
Guadalupe Selection 2010,Regional Alentejo,2010,White,Antão Vaz,13.0,"Quinta do Quetzal - Sociedade Agrícola, Lda",7.5,10.0,Rui Reguinga e José Portela,15.5,Abril 2012,"Cor pálida com subtis reflexos esverdeados, o nariz revela agradáveis e frescas notas citrinas misturadas com leves sugestões de fruta e uma evidente mineralidade, na boca é um vinho equilibrado, correcto, fresco e com boa dose de fruta, amparada por notas cítricas e minerais, o final de boca tem um comprimento e uma persistência medianos.","Produzido a partir da casta autóctone Antão Vaz, típica desta região da Vidigueira, Guadalupe Selection é um vinho de cor citrina, aromas com notas de fruta fresca e muita mineralidade. Na boca é cheio e equilibrado, com um final fresco e mineral. Ideal para acompanhar caldeiradas, peixe assado no forno e carnes brancas. Sirva a 16ºC. Beber desde já ou guardar.",https://osvinhos.blogspot.pt/2012/12/2452-guadalupe-selection-2010-branco.html
Guarda Rios 2006,Regional Ribatejo,2006,Red,"Touriga Nacional, Syrah, Aragonês e Merlot",14.0,Vale D'Algares,7.5,10.0,Pedro Pereira,16.0,Novembro 2010,"Cor intensa e nariz rico em frutos pretos e especiarias, surgindo ainda alguma compota e tosta durante a prova, na boca é um vinho com agradável volume, estruturado e encorpado, revela uma boa dose de fruta, taninos redondos e um certo toque apimentado, o final é suave e de comprimento e persistênica bem interessantes.",-,https://osvinhos.blogspot.pt/2009/09/1119-guarda-rios-2006-tinto.html
Guarda Rios 2007,Regional Ribatejo,2007,Rosé,"Touriga Nacional, Syrah e Aragonês",13.5,Vale D'Algares,7.5,10.0,Pedro Pereira,15.0,Fevereiro 2009,"Cor vermelha ligeiramente carregada, nos aromas destaque para os frutos vermelhos e alguma groselha, bem como um delicado toque floral, na boca está equilibrado e é ligeiramente doce, boa frescura e fruto condizente, o final é mediano de comprimento e com uma persistência agradável.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do ""terroir"" do Vale d'Algares, este vinho é o resultado de uma monda rigorosa na vinha, na qual foram criteriosamente seleccionados os cachos. Na Adega, os cachos foram mantidos à temperatura de 4ºC e realizou-se uma nova selecção dos cachos, seguida da escolha dos bagos, de forma a preservar toda a intensidade de aromas e sabores que as castas Touriga Nacional, Syrah e Aragonês possuem. Fermentou em cubas de inox a temperaturas muito baixas e foi engarrafado cedo para preservar a sua cor viva e os aromas florais e de frutos vermelhos. Acompanha sabores exóticos, refeições ligeiras e aperitivos. A temperatura ideal de consumo é 8ºC.",https://osvinhos.blogspot.pt/2010/02/1212-guarda-rios-2007-rose.html
Guarda Rios 2007,Regional Ribatejo,2007,White,"Chardonnay, Sauvignon Blanc, Alvarinho e Arinto",14.0,Vale D'Algares,7.5,10.0,Pedro Pereira,16.0,Fevereiro 2009,"Cor límpida e viva, o nariz é dominado pelos frutos tropicais, destacando-se o maracujá e algum ananás, na boca apresenta uma bela acidez e um volume agradável, a fruta continua bem presente, acompanhada por uma leve sensação floral, o final é intenso e bem agradável.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do ""terroir"" do Vale d'Algares, este vinho é o resultado de uma monda rigorosa na vinha, na qual foram criteriosamente seleccionados os cachos. Na Adega, os cachos foram mantidos à temperatura de 2ºC e realizou-se uma nova selecção dos cachos, seguida da escolha dos bagos, de forma a preservar toda a intensidade de aromas e sabores que as castas Chardonnay, Sauvignon, Alvarinho e Arinto possuem. Fermentou em cubas de inox a temperaturas muito baixas e 30% em barricas novas de carvalho francês. Foi engarrafado cedo para preservar a sua frescura. Combina tanto com sabores algo complexos assim como leves, vai especialmente bem com pratos de peixe e marisco. A temperatura ideal de consumo é 12ºC.",https://osvinhos.blogspot.pt/2010/02/1213-guarda-rios-2007-branco.html
Guarda Rios 2007,Regional Ribatejo,2007,Red,"Syrah, Touriga Nacional, Alicante Bouschet, Merlot e Cabernet Sauvignon",14.0,Vale D'Algares,7.5,10.0,Pedro Pereira,16.0,Fevereiro 2009,"Cor profunda e intensa, nariz cheio de frutos pretos, especiarias e baunilha, e ainda uma ligeira sensação química, na boca está guloso, boa fruta e um volume bem agradável, taninos sólidos, jovens mas já bem integrados no conjunto, é um vinho estruturado, com um ligeiro achocolatado que abrilhanta a prova, o final é fino, delicado mas com uma boa persistência.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do ""terroir"" do Vale d'Algares, este vinho é o resultado de uma monda rigorosa na vinha, na qual foram criteriosamente seleccionados os cachos. Na Adega mantidos a baixas temperaturas realizou-se uma nova selecção dos cachos, e bagos, de forma a preservar toda a intensidade de aromas e sabores que as castas Syrah, Touriga Nacional, Alicante Bouschet, Merlot e Cabernet Sauvignon possuem. Fermentou em cubas de inox e balseiros de carvalho francês, estagiando 9 meses em barricas maioritariamente de carvalho Francês. Acompanha sabores intensos, de carne, peixe, caça ou diferentes tipos de queijos fortes. A temperatura ideal é de 18ºC.",https://osvinhos.blogspot.pt/2010/02/1219-guarda-rios-2007-tinto.html
Guarda Rios 2008,Regional Ribatejo,2008,White,"Chardonnay, Sauvignon Blanc, Alvarinho e Arinto",13.0,Vale D'Algares,7.5,10.0,Pedro Pereira,16.0,Setembro 2009,"Apresenta uma bonita cor amarela, onde os aromas mostram uma agradável intensidade, marcados pela fruta tropical, notas de maçã e um certo amanteigado, na boca a fruta madura marca uma boa presença, acompanhada por um leve toque floral e um certo tostado, tem boa acidez e uma frescura contagiante, o final é frutado e com boa persistência.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do ""terroir"" do Vale d'Algares, este vinho é o resultado de uma monda rigorosa na vinha, na qual foram criteriosamente seleccionados os cachos. Na Adega, os cachos foram mantidos à temperatura de 2ºC e realizou-se uma nova selecção dos cachos, de forma a preservar toda a intensidade de aromas e sabores que as castas Chardonnay, Sauvignon, Alvarinho e Arinto possuem. Fermentou em cubas de inox a temperaturas muito baixas e 35% em barricas novas de carvalho francês. Foi engarrafado cedo para preservar a sua frescura. Combina tanto com sabores algo complexos assim como leves, vai especialmente bem com pratos de peixe e marisco. A temperatura ideal de consumo é 12ºC.",https://osvinhos.blogspot.pt/2010/09/1441-guarda-rios-2008-branco.html
Guarda Rios 2008,Regional Tejo,2008,Red,"Syrah, Touriga Nacional, Alicante Bouschet e Merlot",14.0,Vale D'Algares,7.5,10.0,Pedro Pereira,16.0,Novembro 2013,"Cor carregada e bem concentrada, revela um nariz vivo, onde os frutos pretos bem maduros aliados a uma leve sensação balsâmica e uma subtil tosta, formam um conjunto interessante e complexo, na boca apresenta um volume e estrutura agradáveis, conta com uns taninos firmes mas não excessivos, revela-se mais frutado e especiado e termina algo seco mas com boa persistência.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do ""terroir"" de Vale d'Algares, este vinho é o resultado de uma monda rigorosa na vinha, na qual foram criteriosamente seleccionados os cachos. Na Adega mantidos a baixas temperaturas realizou-se uma nova selecção dos cachos, e bagos, de forma a preservar toda a intensidade de aromas e sabores que as castas Syrah, Touriga Nacional, Alicante Bouschet, e Merlot possuem. Fermentou em cubas de Inox e balseiros de carvalho francês, estagiando 9 meses em barricas maioritariamente de carvalho Francês. Acompanha sabores intensos, de carne, peixe, caça ou diferentes tipos de queijos fortes. A temperatura ideal é de 18ºC.",https://osvinhos.blogspot.pt/2011/06/1801-guarda-rios-2008-tinto.html
Guarda Rios 2009,Regional Ribatejo,2009,White,"Chardonnay, Sauvignon, Alvarinho e Arinto",14.0,Vale D'Algares,7.5,10.0,Pedro Pereira,15.5,Janeiro 2012,"Cor citrina pálida com delicados reflexos esverdeados, o nariz revela aromas de fruta tropical, ligeiras sugestões florais e uma fresca mineralidade, na boca é um vinho equilibrado, de perfil ligeiramente seco e com uma acidez interessante, no paladar destaque para a fruta madura, para alguns citrinos e novamente para uma agradável mineralidade, o final de boca tem um comprimento e persistência médios.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do ""terroir"" do Vale d'Algares, este vinho é o resultado de uma monda rigorosa na vinha, na qual foram criteriosamente seleccionados os cachos. Na Adega, os cachos foram mantidos à temperatura de 2ºC e realizou-se uma nova selecção dos cachos, seguida da escolha dos bagos, de forma a preservar toda a intensidade de aromas e sabores que as castas Chardonnay, Sauvignon, Alvarinho e Arinto possuem. Fermentou em cubas de inox a temperaturas muito baixas e 30% em barricas novas de carvalho francês. Foi engarrafado cedo para preservar a sua frescura. Combina tanto com sabores algo complexos assim como leves, vai especialmente bem com pratos de peixe e marisco. A temperatura ideal de consumo é 12ºC.",https://osvinhos.blogspot.pt/2011/04/1734-guarda-rios-2009-branco.html
Guarda Rios 2009,Regional Tejo,2009,Rosé,"Touriga Nacional, Aragonês e Syrah",13.5,Vale D'Algares,7.5,10.0,Pedro Pereira,15.0,Outubro 2010,"Cor vermelha com alguma intensidade e nariz cheio de frescura e frutos vermelhos, como morangos e alguma groselha, na boca continua frutado e fresco, contando ainda com leves notas florais, que concedem atractividade ao conjunto, o final é curto de persistência mas saboroso.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do ""terroir"" do Vale d'Algares, este vinho é o resultado de uma monda rigorosa na vinha, na qual foram criteriosamente seleccionados os cachos. Na Adega, os cachos foram mantidos à temperatura de 4ºC e realizou-se uma nova selecção dos cachos, seguida da escolha dos bagos, de forma a preservar toda a intensidade de aromas e sabores que as castas Touriga Nacional, Syrah e Aragonês possuem. Fermentou em cubas de inox a temperaturas muito baixas e foi engarrafado cedo para preservar a sua cor viva e os aromas florais e de frutos vermelhos. Acompanha sabores exóticos, refeições ligeiras e aperitivos. A temperatura ideal de consumo é 8ºC.",https://osvinhos.blogspot.pt/2011/04/1733-guarda-rios-2009-rose.html
Guarda Rios Gold Edition 2017,Regional Alentejo,2017,Red,"Syrah, Aragonez e Alicante Bouschet",13.5,"Sociedade Agrícola D. Diniz, S.A.",12.5,15.0,Pedro Pereira Gonçalves e Vasco Rosa Santos,16.0,Novembro 2018,"Cor rubi de média intensidade e nariz agradavelmente marcado pelos aromas de fruta madura e delicadas notas especiadas e de barrica, num fundo subtilmente vegetal e até floral, na boca é um vinho equilibrado, com taninos redondos e um corpo de média intensidade, no paladar destaca-se a fruta vermelha e preta maduras, bem como breves apontamentos de especiarias, com o final de boca a terminar com um comprimento e persistência médios.","O Guarda Rios é uma ave muito elegante, ágil e, sobretudo, rara de se observar. Este vinho de edição limitada, pretende homenagear esta ave através da conjugação do Syrah com, a típica, Alicante Bouschet que confere a este vinho uma identidade muito própria e um equilíbrio entre a tradição, que é identidade da região, e a modernidade, que o perfil deste vinho exibe. Acompanha sabores fortes e complexos de peixe ou carne, assim como queijos fortes. Temperatura ideal de consumo de 14 a 16ºC. Uma escolha criteriosa das melhores parcelas da vinha e das castas Syrah, Aragonez e Alicante Bouschet com o objetivo de apresentar um perfil moderno, estruturado e exuberante. Garrafa nº 18410 / 20.000. (Série 1)",https://osvinhos.blogspot.com/2019/07/5204-guarda-rios-gold-edition-2017-tinto.html
Guarda Rios Signature 2015,Regional Alentejo,2015,Red,"Syrah, Touriga nacional, Aragonês e Alicante Bouschet",13.0,"Sociedade Agrícola D. Diniz, S.A.",12.5,15.0,Pedro Pereira Gonçalves e Vasco Rosa Santos,15.5,Setembro 2017,"Cor rubi de média intensidade e nariz agradavelmente preenchido por aromas de fruta vermelha e breves notas florais e especiadas, na boca apresenta-se um vinho guloso, com taninos redondos e um volume mediano, no paladar merece destaque a frescura da fruta envolvida por breves notas tostadas e um ligeiro toque vegetal, o final de boca termina de uma forma mediana mas agradável.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do terroir Alentejano, este Signature, resulta de um lote das castas Syrah, Touriga nacional, Aragonês e Alicante Bouschet. Na Adega as uvas foram vinificadas a baixas temperaturas de forma a preservar toda a intensidade de que as castas possuem. Fermentou em cubas de inox e estagiou em barricas de carvalho francês. Acompanha sabores intensos e complexos, de carnes estufadas, guisados e peixes, caça ou diferentes tipos de queijos fortes. A temperatura de serviço ideal é 16 a 18ºC.",https://osvinhos.blogspot.pt/2018/05/4773-guarda-rios-signature-2015-tinto.html
Guarda Rios Signature 2016,Regional Alentejo,2016,Red,"Syrah, Touriga Nacional, Aragonês e Alicante Bouschet",13.5,"Sociedade Agrícola D. Diniz, S.A.",12.5,15.0,Pedro Pereira Gonçalves e Vasco Rosa Santos,15.5,Janeiro 2019,"Cor rubi de tonalidade avermelhada e nariz rico em aromas florais e de frutos silvestres, num fundo mais especiado e abaunilhado, na boca é um vinho equilibrado, algo guloso e com taninos bem redondos, no paladar sobressai a fruta vermelha e do bosque, misturada com delicadas notas achocolatadas e mentoladas, além de uma subtil sensação tostada, o final de boca termina com um comprimento e persistência de expressão média.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do terroir Alentejano, este Signature, resulta de um lote das castas Syrah, Touriga Nacional, Aragonês e Alicante Bouschet. Na Adega as uvas foram vinificadas a baixas temperaturas de forma a preservar toda a intensidade de que as castas possuem. Fermentou em cubas de inox e estagiou em barricas de carvalho francês. Acompanha sabores intensos e complexos, de carnes estufadas, guisados e peixes, caça ou diferentes tipos de queijos fortes. A temperatura de serviço ideal é 16 a 18ºC.",https://osvinhos.blogspot.com/2019/09/5261-guarda-rios-signature-2016-tinto.html
